date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-01-28,4.968293352647088,4.380901813207191,5.563948290703168,45132580164
2025-01-29,5.165952400624477,4.536611843604237,5.766965168288192,45132580164
2025-01-30,5.363611448601873,4.778618301481174,5.980222901918716,45132580164
2025-01-31,5.561270496579262,4.9803570413421765,6.166183291913524,45132580164
2025-02-01,5.758929544556651,5.124791987669947,6.35287935057246,45132580164
2025-02-02,5.95658859253404,5.33749198928558,6.59118402049311,45132580164
2025-02-03,6.154247640511429,5.533811757728825,6.715104673659064,45132580164
2025-02-04,6.351906688488818,5.75969111907123,6.9523278818290395,45132580164
2025-02-05,6.54956573646621,5.982935493588154,7.157980806940367,45132580164
2025-02-06,6.747224784443599,6.128858036134987,7.369930452390071,45132580164
2025-02-07,6.944883832420988,6.3700242918835075,7.550377199240999,45132580164
2025-02-08,7.142542880398377,6.569119830532357,7.760963501114615,45132580164
2025-02-09,7.34020192837577,6.743794830278052,7.922070795214524,45132580164
2025-02-10,7.5378609763531585,6.935389793438234,8.163092276839038,45132580164
2025-02-25,1.936474222804124,0.2302062209777379,3.59208571311009,45132656942
2025-02-26,1.8864969295776683,0.2692855885597108,3.5650221363139423,45132656942
2025-02-27,1.8365196363512153,0.18807484612719472,3.5192105615515,45132656942
2025-02-28,1.7865423431247596,0.0655653137957007,3.450631432671616,45132656942
2025-03-01,1.7365650498983038,0.08588674725526499,3.4333324582921576,45132656942
2025-03-02,1.686587756671849,-0.10292672830231836,3.390564831805205,45132656942
2025-03-03,1.636610463445395,-0.01799016254642087,3.4286824331354766,45132656942
2025-03-04,1.5866331702189393,-0.16185695986534931,3.165346652470096,45132656942
2025-03-05,1.5366558769924836,-0.04437264344395563,3.339563551194873,45132656942
2025-03-06,1.4866785837660288,-0.15370114253335518,3.191610553237952,45132656942
2025-03-07,1.4367012905395748,-0.16355853158753772,3.0535442462935523,45132656942
2025-03-08,1.3867239973131191,-0.3004867021698705,3.039116401277191,45132656942
2025-03-09,1.3367467040866634,-0.37889405844692636,2.9529633367798844,45132656942
2025-03-10,1.2867694108602095,-0.4712405512551989,3.095610026974899,45132656942
2025-03-11,1.2367921176337537,-0.3631192189822335,3.0127998489120063,45132656942
2025-03-12,1.186814824407298,-0.32421725948100927,2.803924560985044,45132656942
2025-03-13,1.1368375311808423,-0.6297540115912897,2.840654189349702,45132656942
2025-03-14,1.0868602379543892,-0.6507293293974441,2.66539262711577,45132656942
2025-03-15,1.0368829447279335,-0.6354244725528283,2.6773954416980907,45132656942
2025-03-16,0.9869056515014778,-0.5954859249204515,2.621735796829668,45132656942
2025-03-17,0.9369283582750247,-0.8426281745552492,2.5397122679906157,45132656942
2025-03-18,0.886951065048569,-0.7106285504557311,2.553469565102066,45132656942
2025-03-19,0.8369737718221133,-0.7957630639499519,2.477694092294565,45132656942
2025-03-20,0.7869964785956576,-0.8778207036161249,2.4665447927750215,45132656942
2025-03-21,0.7370191853692045,-0.9900389372294893,2.300731343135789,45132656942
2025-03-22,0.6870418921427488,-0.9719539816028755,2.340314139801584,45132656942
2025-03-23,0.637064598916294,-0.9239417331664204,2.3243916123577812,45132656942
2025-03-24,0.5870873056898382,-1.0166928179948578,2.2778504440486693,45132656942
2025-01-07,-2.7075462510676385,-6.276502607293996,0.5820979872426799,9629394497
2025-01-08,-2.50872345951026,-5.965565764044101,0.9065964033245154,9629394497
2025-01-09,-2.3356313246910423,-6.122210578128736,0.9975138626302882,9629394497
2025-01-10,-2.190514346821912,-5.54250892040945,1.6204908582505009,9629394497
2025-01-11,-2.074335862821263,-5.810710856798641,1.630685008037227,9629394497
2025-01-12,-1.9867793565987153,-5.427602303763404,1.2804169133062815,9629394497
2025-01-13,-1.926290802060307,-5.358153660949807,1.700913598543323,9629394497
2025-01-14,-1.8901602564612539,-5.191282611871945,1.8026928132227618,9629394497
2025-01-15,-1.8746397858926747,-5.508820076562297,1.400886766378283,9629394497
2025-01-16,-1.875093760610893,-5.553807319660403,1.4653936541104793,9629394497
2025-01-17,-1.886176634897339,-5.61362881983342,1.2949743180643463,9629394497
2025-01-18,-1.9020325494883759,-5.521209020661422,1.8045855104467763,9629394497
2025-01-19,-1.9165104859762776,-5.349120543179514,1.8848213443854376,9629394497
2025-01-20,-1.9233882784655076,-5.631095453215381,1.6276899668160865,9629394497
2025-01-21,-1.9165985592768138,-5.329001191555263,1.8441237473813101,9629394497
2025-01-22,-1.8904496886985314,-5.293162641326502,1.8651100096477526,9629394497
2025-01-23,-1.8398348932764819,-5.333699851382438,1.7228759648083853,9629394497
2025-01-24,-1.760423207564708,-5.2499878731804195,1.806588495065626,9629394497
2025-01-25,-1.6488263691690719,-4.983268437651954,1.8420803993966857,9629394497
2025-01-26,-1.5027365400055697,-4.9359961320552355,2.172470452920284,9629394497
2025-01-27,-1.3210305967173603,-5.124337477526537,2.0938919151482387,9629394497
2025-01-28,-1.1038377249896616,-4.79742504712056,2.5695435349901414,9629394497
2025-01-29,-0.8525681373312661,-4.4101062216908105,2.504298966560228,9629394497
